loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
3918,1, Graduate, Yes,6500000,14800000,12,360,3500000.0,2100000.0,15000000.0,7300000.0, Rejected
3919,3, Graduate, Yes,8100000,26700000,10,895,5100000.0,9800000.0,17100000.0,9900000.0, Approved
3920,2, Not Graduate, No,4900000,13500000,8,328,10500000.0,8100000.0,18300000.0,3400000.0, Rejected
3921,4, Graduate, No,9100000,26600000,2,812,23300000.0,11900000.0,33100000.0,10400000.0, Approved
3922,3, Graduate, Yes,9000000,33100000,16,456,23800000.0,7000000.0,26000000.0,7100000.0, Rejected
3925,5, Not Graduate, No,3200000,9300000,6,656,7000000.0,3200000.0,12700000.0,4200000.0, Approved
3926,0, Not Graduate, No,7500000,28700000,2,895,2000000.0,4100000.0,21500000.0,7200000.0, Approved
3927,3, Graduate, No,4900000,12800000,14,653,7300000.0,1000000.0,13000000.0,7200000.0, Approved
3929,2, Graduate, No,6400000,16500000,8,544,12100000.0,6300000.0,15200000.0,5400000.0, Rejected
3930,0, Not Graduate, Yes,3900000,14100000,20,811,5700000.0,3600000.0,10500000.0,5300000.0, Approved
3931,4, Graduate, No,9700000,26900000,10,460,11400000.0,3900000.0,31400000.0,9300000.0, Rejected
3932,5, Graduate, Yes,3600000,12500000,12,795,10600000.0,2700000.0,11100000.0,4800000.0, Approved
3933,2, Graduate, Yes,3400000,10300000,4,745,4900000.0,4000000.0,10000000.0,3900000.0, Approved
3934,0, Not Graduate, No,9800000,20100000,16,606,6200000.0,800000.0,37300000.0,8700000.0, Approved
3935,1, Not Graduate, No,5100000,14200000,6,451,6100000.0,7600000.0,11400000.0,5600000.0, Rejected
3938,2, Not Graduate, No,9700000,30200000,14,769,23700000.0,13600000.0,26400000.0,7500000.0, Approved
3939,5, Not Graduate, Yes,4700000,11800000,4,639,3600000.0,700000.0,9400000.0,5500000.0, Approved
3940,5, Graduate, No,4200000,12500000,18,723,1200000.0,300000.0,12900000.0,6100000.0, Approved
3941,4, Graduate, No,9300000,26100000,16,623,11700000.0,10500000.0,21100000.0,10700000.0, Approved
3942,3, Not Graduate, Yes,5300000,20800000,6,487,9700000.0,3400000.0,18500000.0,4200000.0, Rejected
3944,2, Graduate, No,6200000,16900000,12,754,2300000.0,4200000.0,15300000.0,7900000.0, Approved
3945,0, Graduate, No,8900000,21600000,10,552,2300000.0,9900000.0,20700000.0,11900000.0, Approved
3946,4, Not Graduate, Yes,7900000,27300000,10,560,23100000.0,14400000.0,28500000.0,10900000.0, Approved
3948,2, Graduate, No,5300000,16700000,18,339,4600000.0,3300000.0,12000000.0,4100000.0, Rejected
3949,2, Not Graduate, No,1400000,3100000,4,881,3700000.0,400000.0,5000000.0,1100000.0, Approved
3950,1, Not Graduate, Yes,9100000,23600000,20,535,2800000.0,17600000.0,26400000.0,4500000.0, Rejected
3951,4, Not Graduate, No,4400000,17200000,4,563,4100000.0,3700000.0,12700000.0,2900000.0, Approved
3952,5, Not Graduate, No,2800000,8200000,14,615,7400000.0,3300000.0,6700000.0,2700000.0, Approved
3953,3, Not Graduate, No,1300000,3300000,8,795,1400000.0,800000.0,4600000.0,1600000.0, Approved
3954,4, Graduate, No,8400000,28700000,14,878,23400000.0,8300000.0,23900000.0,8600000.0, Approved
3955,5, Graduate, Yes,5300000,14000000,6,633,11800000.0,4500000.0,12800000.0,6100000.0, Approved
3957,2, Not Graduate, Yes,2100000,6800000,12,795,6100000.0,1900000.0,7200000.0,2400000.0, Approved
3958,0, Not Graduate, No,4300000,11000000,4,374,7100000.0,7300000.0,9300000.0,4700000.0, Rejected
3961,3, Graduate, No,4700000,9800000,14,444,8200000.0,300000.0,15700000.0,3800000.0, Rejected
3963,3, Graduate, Yes,500000,1900000,18,618,-100000.0,600000.0,1000000.0,400000.0, Approved
3965,4, Graduate, No,4800000,10800000,12,833,3000000.0,4000000.0,16400000.0,7100000.0, Approved
3967,1, Graduate, Yes,1800000,4000000,16,747,700000.0,200000.0,4600000.0,900000.0, Approved
3970,1, Not Graduate, No,8300000,20400000,14,348,5600000.0,12500000.0,29100000.0,4700000.0, Rejected
3971,4, Not Graduate, No,4200000,9400000,4,726,10000000.0,8100000.0,16100000.0,5500000.0, Approved
3973,2, Graduate, Yes,9400000,30000000,16,565,1200000.0,3900000.0,28200000.0,9000000.0, Approved
3974,1, Graduate, No,800000,2400000,16,872,2400000.0,1200000.0,1900000.0,900000.0, Approved
3981,1, Not Graduate, Yes,400000,900000,8,828,600000.0,500000.0,1500000.0,300000.0, Approved
3986,1, Not Graduate, Yes,8800000,28600000,8,631,11000000.0,13200000.0,25000000.0,7700000.0, Approved
3988,0, Graduate, Yes,4700000,16200000,16,317,12700000.0,400000.0,9400000.0,2500000.0, Rejected
3990,3, Not Graduate, No,2400000,8200000,10,531,6800000.0,1900000.0,5700000.0,2000000.0, Rejected
3992,0, Graduate, No,3500000,7800000,14,366,6400000.0,3000000.0,13700000.0,4900000.0, Rejected
3993,0, Not Graduate, No,3700000,12700000,14,797,1300000.0,1100000.0,12300000.0,3700000.0, Approved
3997,0, Not Graduate, No,200000,800000,20,331,300000.0,0.0,500000.0,100000.0, Rejected
3998,4, Graduate, No,6900000,16500000,8,426,3900000.0,5200000.0,18300000.0,9000000.0, Rejected
4000,1, Not Graduate, No,6900000,22700000,16,394,3800000.0,4300000.0,27400000.0,8700000.0, Rejected
4004,4, Graduate, Yes,5000000,19600000,18,611,13400000.0,4400000.0,14400000.0,4600000.0, Approved
4006,0, Graduate, No,7900000,22700000,18,508,6600000.0,7000000.0,31600000.0,8900000.0, Rejected
4007,5, Not Graduate, No,5100000,13500000,20,840,1400000.0,5300000.0,14700000.0,4500000.0, Approved
4008,4, Graduate, No,3700000,7600000,14,794,9500000.0,7300000.0,12100000.0,4500000.0, Approved
4009,1, Not Graduate, No,5300000,17800000,12,889,15300000.0,500000.0,14900000.0,6800000.0, Approved
4010,4, Not Graduate, No,200000,500000,16,765,600000.0,100000.0,600000.0,100000.0, Approved
4011,3, Graduate, Yes,9000000,18600000,16,518,18400000.0,17600000.0,28900000.0,10300000.0, Rejected
4012,3, Not Graduate, No,6900000,17100000,4,694,4200000.0,6100000.0,27000000.0,6000000.0, Approved
4013,2, Not Graduate, No,700000,2300000,8,663,700000.0,500000.0,2800000.0,1000000.0, Approved
4015,0, Not Graduate, No,4600000,14400000,14,642,10100000.0,8700000.0,11100000.0,4800000.0, Approved
4019,4, Graduate, Yes,9700000,33300000,12,784,14600000.0,15800000.0,37900000.0,6500000.0, Approved
4023,2, Not Graduate, No,4300000,8800000,6,512,7200000.0,6500000.0,16900000.0,2700000.0, Rejected
4024,0, Not Graduate, No,3800000,13300000,6,655,9600000.0,0.0,8600000.0,2600000.0, Approved
4026,3, Graduate, No,1300000,3100000,14,348,1500000.0,600000.0,3900000.0,600000.0, Rejected
4027,1, Not Graduate, Yes,6800000,16800000,10,736,2000000.0,2600000.0,23800000.0,5600000.0, Approved
4029,0, Graduate, No,3000000,11300000,16,478,5600000.0,2000000.0,9800000.0,2000000.0, Rejected
4030,0, Not Graduate, Yes,1200000,3000000,4,827,3200000.0,600000.0,2300000.0,1500000.0, Approved
4032,5, Graduate, Yes,9700000,24700000,18,648,15100000.0,600000.0,25200000.0,6800000.0, Approved
4033,2, Not Graduate, Yes,7000000,23800000,10,689,8400000.0,5400000.0,15700000.0,7800000.0, Approved
4034,1, Graduate, No,4100000,9100000,20,550,9900000.0,5200000.0,10800000.0,4800000.0, Approved
4035,0, Graduate, Yes,5300000,12900000,20,826,15500000.0,6800000.0,12000000.0,5200000.0, Approved
4036,1, Not Graduate, No,7300000,19200000,14,599,18400000.0,5400000.0,15900000.0,3700000.0, Approved
4039,3, Not Graduate, Yes,5200000,15000000,20,432,6900000.0,5000000.0,15600000.0,5100000.0, Rejected
4040,4, Not Graduate, Yes,2800000,9200000,18,442,5800000.0,4800000.0,8400000.0,1300000.0, Rejected
4044,3, Not Graduate, Yes,5100000,18000000,6,510,13400000.0,6600000.0,17200000.0,7600000.0, Rejected
4045,4, Not Graduate, Yes,4300000,16100000,18,849,3800000.0,6600000.0,17100000.0,6400000.0, Approved
4046,3, Graduate, No,1100000,2100000,8,737,2900000.0,2000000.0,2500000.0,900000.0, Approved
4047,2, Graduate, No,6500000,16200000,10,809,14000000.0,4700000.0,13200000.0,8600000.0, Approved
4048,3, Not Graduate, No,6400000,23000000,8,520,12100000.0,11400000.0,16000000.0,3800000.0, Rejected
4049,2, Not Graduate, No,7400000,22500000,16,834,6400000.0,12600000.0,15700000.0,6000000.0, Approved
4051,0, Not Graduate, No,9200000,24700000,14,438,4800000.0,16000000.0,20600000.0,10700000.0, Rejected
4053,1, Not Graduate, No,1200000,4600000,20,323,2000000.0,1700000.0,2600000.0,1400000.0, Rejected
4054,1, Not Graduate, Yes,7000000,20300000,14,837,7700000.0,2200000.0,19700000.0,5500000.0, Approved
4055,5, Graduate, Yes,3800000,10100000,2,571,7400000.0,6600000.0,12600000.0,3300000.0, Approved
4060,1, Not Graduate, No,4900000,12500000,2,636,14200000.0,6400000.0,13900000.0,5000000.0, Approved
4061,3, Not Graduate, No,5800000,20600000,20,434,8400000.0,2700000.0,22600000.0,7000000.0, Rejected
4062,5, Not Graduate, No,2000000,6900000,18,516,4600000.0,3400000.0,6500000.0,1600000.0, Rejected
4063,4, Graduate, No,8300000,24600000,2,382,1400000.0,1200000.0,16700000.0,6600000.0, Rejected
4065,3, Graduate, No,5500000,11600000,6,745,9400000.0,8000000.0,12800000.0,5400000.0, Approved
4067,4, Graduate, No,3700000,12300000,6,364,5900000.0,4200000.0,13700000.0,4400000.0, Rejected
4068,2, Not Graduate, Yes,2100000,6900000,2,566,700000.0,1500000.0,8100000.0,1000000.0, Approved
4069,4, Not Graduate, No,6200000,21900000,12,462,9400000.0,2000000.0,16600000.0,8300000.0, Rejected
4070,0, Not Graduate, No,9300000,31900000,2,331,7100000.0,11200000.0,23700000.0,8000000.0, Approved
4071,3, Not Graduate, Yes,5100000,10300000,12,839,13400000.0,5400000.0,10700000.0,7500000.0, Approved
4073,3, Graduate, Yes,5300000,17900000,2,580,10200000.0,6400000.0,11600000.0,3600000.0, Approved
4074,3, Graduate, No,900000,2800000,10,560,2700000.0,300000.0,1900000.0,1300000.0, Approved
4078,1, Graduate, Yes,1800000,6300000,12,749,4200000.0,200000.0,3800000.0,2700000.0, Approved
4081,0, Not Graduate, Yes,8300000,17500000,20,643,24800000.0,8900000.0,18800000.0,5100000.0, Approved
4083,2, Not Graduate, No,2300000,5000000,16,588,2000000.0,3500000.0,7000000.0,1500000.0, Approved
4084,3, Graduate, Yes,7700000,22300000,20,895,22200000.0,13300000.0,23900000.0,9100000.0, Approved
4085,0, Not Graduate, Yes,9300000,29400000,10,351,24200000.0,6800000.0,35800000.0,6100000.0, Rejected
4087,5, Not Graduate, Yes,1900000,4900000,4,442,3200000.0,2100000.0,5800000.0,900000.0, Rejected
4088,0, Not Graduate, No,6900000,19500000,20,686,2300000.0,8700000.0,16400000.0,6200000.0, Approved
4092,5, Not Graduate, No,7700000,19000000,2,539,4000000.0,14500000.0,29300000.0,4100000.0, Rejected
4093,1, Graduate, No,700000,1400000,6,759,1000000.0,500000.0,2600000.0,700000.0, Approved
4094,5, Graduate, No,7100000,18200000,8,750,21000000.0,7900000.0,20800000.0,5300000.0, Approved
4095,2, Graduate, No,3900000,13600000,10,373,11600000.0,1000000.0,8400000.0,3600000.0, Rejected
4097,4, Not Graduate, No,5500000,20200000,14,611,13700000.0,5700000.0,15100000.0,7200000.0, Approved
4098,3, Graduate, No,2600000,6300000,10,783,6500000.0,2400000.0,6500000.0,2600000.0, Approved
4101,3, Graduate, No,9000000,22700000,16,793,11700000.0,10800000.0,35000000.0,7000000.0, Approved
4102,4, Graduate, No,400000,800000,16,685,500000.0,300000.0,1300000.0,600000.0, Approved
4103,2, Not Graduate, Yes,3300000,10700000,8,806,5700000.0,600000.0,11500000.0,4900000.0, Approved
4104,1, Not Graduate, No,6300000,17800000,12,770,6000000.0,3000000.0,17000000.0,3200000.0, Approved
4105,0, Not Graduate, No,7000000,23600000,14,663,13800000.0,9100000.0,21300000.0,7200000.0, Approved
4107,3, Not Graduate, No,7600000,26300000,18,580,19100000.0,14600000.0,25500000.0,5100000.0, Approved
4108,1, Graduate, No,8200000,17500000,4,609,4500000.0,5600000.0,24100000.0,7700000.0, Approved
4109,3, Not Graduate, Yes,9200000,23200000,8,380,13100000.0,15500000.0,18900000.0,6100000.0, Rejected
4110,3, Graduate, No,3800000,12100000,20,364,4100000.0,5100000.0,11600000.0,3000000.0, Rejected
4111,1, Graduate, No,3200000,8900000,12,866,5100000.0,700000.0,9900000.0,2400000.0, Approved
4112,4, Not Graduate, No,9700000,31700000,10,342,700000.0,100000.0,36700000.0,12000000.0, Rejected
4113,5, Graduate, No,4700000,14400000,16,884,9900000.0,4400000.0,9300000.0,3800000.0, Approved
4114,4, Graduate, Yes,3800000,12500000,18,859,3900000.0,4600000.0,8200000.0,2700000.0, Approved
4118,1, Graduate, Yes,3500000,13100000,10,477,3200000.0,6200000.0,7500000.0,3100000.0, Rejected
4119,2, Graduate, No,2200000,8300000,6,596,4700000.0,3000000.0,8500000.0,1800000.0, Approved
4123,3, Graduate, No,7800000,21800000,8,517,7700000.0,5100000.0,19500000.0,9100000.0, Rejected
4127,5, Not Graduate, Yes,7500000,20800000,6,617,100000.0,14200000.0,19300000.0,8200000.0, Approved
4130,1, Not Graduate, No,7900000,20800000,18,538,10000000.0,9700000.0,29900000.0,10600000.0, Rejected
4133,2, Graduate, Yes,7800000,25400000,10,513,22100000.0,600000.0,23500000.0,9800000.0, Rejected
4135,5, Graduate, Yes,5700000,15000000,20,819,15500000.0,9800000.0,14100000.0,3400000.0, Approved
4137,4, Graduate, Yes,7100000,18200000,4,790,2500000.0,2200000.0,25500000.0,9600000.0, Approved
4138,3, Graduate, Yes,1300000,4800000,14,808,3100000.0,2000000.0,5100000.0,1500000.0, Approved
4139,2, Not Graduate, No,5200000,16800000,18,369,5400000.0,8600000.0,17000000.0,6800000.0, Rejected
4140,3, Graduate, No,5600000,20300000,4,330,16100000.0,5100000.0,15300000.0,4200000.0, Approved
4146,0, Graduate, No,3100000,6500000,2,391,100000.0,3800000.0,9900000.0,2400000.0, Rejected
4147,2, Graduate, Yes,9700000,35100000,20,612,13400000.0,13500000.0,38200000.0,6500000.0, Approved
4148,0, Not Graduate, Yes,5800000,12600000,2,859,13500000.0,4700000.0,21200000.0,4500000.0, Approved
4150,5, Not Graduate, No,700000,2800000,2,561,900000.0,400000.0,1900000.0,800000.0, Approved
4151,3, Graduate, No,2300000,5600000,18,420,1300000.0,600000.0,6700000.0,2100000.0, Rejected
4152,3, Not Graduate, No,1600000,3300000,8,609,4700000.0,100000.0,6000000.0,800000.0, Approved
4153,4, Not Graduate, No,8100000,19300000,14,821,16500000.0,8500000.0,25800000.0,8300000.0, Approved
4155,4, Graduate, No,1500000,3400000,10,778,3800000.0,300000.0,4000000.0,2200000.0, Approved
4156,3, Not Graduate, No,7400000,23500000,2,460,20600000.0,12200000.0,25900000.0,9200000.0, Approved
4157,4, Not Graduate, Yes,8900000,27100000,18,363,7800000.0,9600000.0,25400000.0,12700000.0, Rejected
4159,5, Graduate, No,5600000,20300000,4,772,10600000.0,6000000.0,13600000.0,7600000.0, Approved
4161,1, Graduate, No,1600000,3300000,2,513,400000.0,1300000.0,4600000.0,2200000.0, Rejected
4162,5, Not Graduate, No,1100000,4000000,2,362,1800000.0,1300000.0,3500000.0,1100000.0, Approved
4165,1, Graduate, Yes,6400000,16400000,20,555,6000000.0,2500000.0,20100000.0,7400000.0, Approved
4166,4, Not Graduate, Yes,8200000,17300000,12,588,9700000.0,1200000.0,20700000.0,4800000.0, Approved
4167,1, Graduate, No,500000,1300000,14,619,1500000.0,100000.0,2000000.0,500000.0, Approved
4168,0, Graduate, No,9700000,31600000,18,607,24300000.0,7900000.0,32400000.0,7500000.0, Approved
4169,3, Not Graduate, Yes,7100000,16700000,4,435,1700000.0,9600000.0,24300000.0,6200000.0, Rejected
4170,4, Not Graduate, Yes,1400000,3400000,14,835,3100000.0,100000.0,4100000.0,2100000.0, Approved
4174,0, Not Graduate, Yes,8800000,29800000,8,343,20000000.0,4900000.0,33300000.0,12200000.0, Rejected
4176,3, Not Graduate, Yes,6900000,17900000,18,494,7700000.0,11200000.0,15400000.0,8700000.0, Rejected
4179,1, Not Graduate, Yes,3600000,13400000,16,732,5200000.0,6700000.0,7300000.0,3300000.0, Approved
4181,3, Not Graduate, Yes,9700000,30800000,18,471,12700000.0,3800000.0,37300000.0,10400000.0, Rejected
4183,1, Not Graduate, No,400000,1600000,16,784,800000.0,700000.0,700000.0,100000.0, Approved
4184,2, Graduate, No,6600000,21500000,18,471,13700000.0,9800000.0,17100000.0,4800000.0, Rejected
4185,2, Graduate, No,1500000,3300000,4,763,300000.0,1200000.0,5400000.0,700000.0, Approved
4187,3, Not Graduate, Yes,4000000,8600000,4,667,11500000.0,6300000.0,15300000.0,3500000.0, Approved
4189,4, Graduate, No,5800000,18500000,16,436,1400000.0,5500000.0,17100000.0,6500000.0, Rejected
4194,5, Graduate, Yes,8900000,19100000,20,329,13300000.0,11400000.0,29500000.0,10000000.0, Rejected
4195,5, Not Graduate, Yes,2100000,4900000,12,651,2500000.0,2100000.0,6100000.0,1800000.0, Approved
4197,2, Graduate, Yes,7800000,28900000,14,646,1800000.0,1800000.0,17700000.0,11000000.0, Approved
4198,3, Not Graduate, Yes,8600000,23200000,12,894,22100000.0,13900000.0,29200000.0,4500000.0, Approved
4200,5, Not Graduate, No,600000,2000000,20,811,300000.0,400000.0,1900000.0,600000.0, Approved
4205,2, Graduate, No,1100000,2500000,20,615,2800000.0,1700000.0,2300000.0,1300000.0, Approved
4206,2, Not Graduate, No,8900000,17800000,20,603,3300000.0,17600000.0,29000000.0,13100000.0, Approved
4208,4, Not Graduate, Yes,2300000,5800000,8,469,6100000.0,4200000.0,7900000.0,2400000.0, Rejected
4210,4, Graduate, No,900000,2700000,20,327,400000.0,1200000.0,2200000.0,1200000.0, Rejected
4211,3, Not Graduate, Yes,9200000,35000000,4,716,1100000.0,10200000.0,33600000.0,11400000.0, Approved
4213,0, Not Graduate, No,200000,600000,12,683,400000.0,200000.0,400000.0,0.0, Approved
4215,5, Not Graduate, No,7800000,27000000,6,728,4400000.0,13100000.0,18500000.0,7400000.0, Approved
4216,1, Graduate, No,8300000,30000000,18,350,12800000.0,10800000.0,23800000.0,9400000.0, Rejected
4218,5, Not Graduate, Yes,400000,1400000,4,483,1100000.0,700000.0,800000.0,100000.0, Approved
4219,3, Graduate, Yes,7700000,21800000,18,684,100000.0,600000.0,15600000.0,5500000.0, Approved
4220,4, Graduate, Yes,5600000,16500000,20,692,14500000.0,7800000.0,18000000.0,7400000.0, Approved
4221,0, Graduate, No,8400000,31000000,4,783,19000000.0,13300000.0,30600000.0,6900000.0, Approved
4227,5, Graduate, Yes,700000,2600000,2,869,1100000.0,500000.0,1400000.0,500000.0, Approved
4228,4, Graduate, Yes,400000,1400000,2,496,400000.0,200000.0,1100000.0,400000.0, Approved
4229,1, Graduate, Yes,3200000,9300000,6,483,6700000.0,1900000.0,7800000.0,3600000.0, Rejected
4231,2, Not Graduate, No,3700000,13500000,4,820,4700000.0,1600000.0,14000000.0,5300000.0, Approved
4233,1, Graduate, Yes,200000,500000,20,713,0.0,200000.0,500000.0,100000.0, Approved
4234,1, Not Graduate, No,7100000,17000000,6,754,1100000.0,500000.0,27000000.0,6800000.0, Approved
4235,3, Not Graduate, Yes,1500000,5100000,14,837,4100000.0,1000000.0,3300000.0,1400000.0, Approved
4236,0, Not Graduate, No,3000000,6500000,2,691,7800000.0,4500000.0,8900000.0,2500000.0, Approved
4238,0, Not Graduate, No,9100000,30100000,8,322,26200000.0,9500000.0,18800000.0,5900000.0, Rejected
4239,0, Not Graduate, No,2200000,7500000,2,333,3400000.0,600000.0,6200000.0,1500000.0, Approved
4240,0, Not Graduate, Yes,8400000,23000000,14,455,400000.0,13400000.0,29800000.0,9400000.0, Rejected
4241,1, Graduate, Yes,400000,700000,10,787,1000000.0,200000.0,1600000.0,500000.0, Approved
4242,2, Graduate, Yes,5600000,15800000,16,748,10300000.0,100000.0,21700000.0,6300000.0, Approved
4244,0, Not Graduate, Yes,1600000,3400000,8,867,-100000.0,2700000.0,4300000.0,1300000.0, Approved
4246,5, Not Graduate, Yes,6500000,23900000,2,507,500000.0,10200000.0,15900000.0,8000000.0, Approved
4248,3, Not Graduate, No,3100000,9800000,12,820,6400000.0,5200000.0,10900000.0,4400000.0, Approved
4249,4, Graduate, Yes,5300000,14500000,4,352,12600000.0,4900000.0,10500000.0,3500000.0, Rejected
4250,4, Graduate, No,1100000,4000000,14,887,2400000.0,1500000.0,4200000.0,1600000.0, Approved
4252,0, Graduate, Yes,6100000,14600000,18,645,14500000.0,200000.0,23000000.0,4600000.0, Approved
4253,3, Not Graduate, No,4100000,14100000,10,300,7600000.0,2100000.0,8400000.0,2200000.0, Rejected
4254,5, Graduate, Yes,7000000,26200000,12,896,13100000.0,6600000.0,23600000.0,5700000.0, Approved
4256,4, Graduate, No,4800000,12000000,6,441,8400000.0,1300000.0,18200000.0,3200000.0, Rejected
4258,0, Graduate, No,9700000,27500000,18,343,13400000.0,16500000.0,20000000.0,8200000.0, Rejected
4259,5, Graduate, Yes,9700000,22600000,16,346,23500000.0,12900000.0,26800000.0,13000000.0, Rejected
4260,0, Not Graduate, Yes,4500000,11500000,14,509,13400000.0,2300000.0,15400000.0,5900000.0, Rejected
4261,5, Graduate, No,8800000,29300000,10,560,16800000.0,13900000.0,31100000.0,9900000.0, Approved
4262,3, Graduate, Yes,3000000,7500000,6,881,1400000.0,4500000.0,6100000.0,2300000.0, Approved
